id,slug,source,projectPath,projectExists,thumbnailPath,thumbnailExists,entryType,entryHtml,entryExists,missingReasons,githubUrl,updatedAt
live-email-automation-ecosystem-v3,live-email-automation-ecosystem-v3,site,animations/operations/live-email-automation-ecosystem-v3,true,animations/operations/live-email-automation-ecosystem-v3/preview.png,true,html,animations/operations/live-email-automation-ecosystem-v3/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/live-email-automation-ecosystem-v3,2026-03-23T20:00:00.000Z
live-email-automation-ecosystem-v2,live-email-automation-ecosystem-v2,site,animations/operations/live-email-automation-ecosystem-v2,true,animations/operations/live-email-automation-ecosystem-v2/preview.png,true,tsx,,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/live-email-automation-ecosystem-v2,2026-03-23T20:00:00.000Z
lifecycle-engine-dashboard-v2,lifecycle-engine-dashboard-v2,site,animations/operations/lifecycle-engine-dashboard-v2,true,animations/operations/lifecycle-engine-dashboard-v2/preview.png,true,html,animations/operations/lifecycle-engine-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/lifecycle-engine-dashboard-v2,2026-04-08T20:03:45.858Z
enterprise-sales-motion-dashboard-v2,enterprise-sales-motion-dashboard-v2,site,animations/operations/enterprise-sales-motion-dashboard-v2,true,animations/operations/enterprise-sales-motion-dashboard-v2/preview.png,true,html,animations/operations/enterprise-sales-motion-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/operations/enterprise-sales-motion-dashboard-v2,2026-04-08T20:03:45.858Z
utilities-command-center-tile-v2,utilities-command-center-tile-v2,site,animations/industries/utilities-command-center-tile-v2,true,animations/industries/utilities-command-center-tile-v2/preview.png,true,html,animations/industries/utilities-command-center-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/utilities-command-center-tile-v2,2026-03-23T20:00:00.000Z
telco-ai-infrastructure-tile-v2,telco-ai-infrastructure-tile-v2,site,animations/industries/telco-ai-infrastructure-tile-v2,true,animations/industries/telco-ai-infrastructure-tile-v2/preview.png,true,html,animations/industries/telco-ai-infrastructure-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/telco-ai-infrastructure-tile-v2,2026-03-23T20:00:00.000Z
student-lifecycle-analytics-dashboard-v2,student-lifecycle-analytics-dashboard-v2,site,animations/industries/student-lifecycle-analytics-dashboard-v2,true,animations/industries/student-lifecycle-analytics-dashboard-v2/preview.png,true,html,animations/industries/student-lifecycle-analytics-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/student-lifecycle-analytics-dashboard-v2,2026-03-23T20:00:00.000Z
scalability-telemetry-radar-v2,scalability-telemetry-radar-v2,site,animations/industries/scalability-telemetry-radar-v2,true,animations/industries/scalability-telemetry-radar-v2/preview.png,true,html,animations/industries/scalability-telemetry-radar-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/scalability-telemetry-radar-v2,2026-03-23T20:00:00.000Z
retail-pulse-analytics-tile-v2,retail-pulse-analytics-tile-v2,site,animations/industries/retail-pulse-analytics-tile-v2,true,animations/industries/retail-pulse-analytics-tile-v2/preview.png,true,html,animations/industries/retail-pulse-analytics-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/retail-pulse-analytics-tile-v2,2026-03-23T20:00:00.000Z
powergrid-digital-modernization-dashboard-v2,powergrid-digital-modernization-dashboard-v2,site,animations/industries/powergrid-digital-modernization-dashboard-v2,true,animations/industries/powergrid-digital-modernization-dashboard-v2/preview.png,true,html,animations/industries/powergrid-digital-modernization-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/powergrid-digital-modernization-dashboard-v2,2026-03-23T20:00:00.000Z
oil-gas-performance-tile-component-v2,oil-gas-performance-tile-component-v2,site,animations/industries/oil-gas-performance-tile-component-v2,true,animations/industries/oil-gas-performance-tile-component-v2/preview.png,true,html,animations/industries/oil-gas-performance-tile-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/oil-gas-performance-tile-component-v2,2026-03-23T20:00:00.000Z
manufacturinghero-dashboard-tile-v2,manufacturinghero-dashboard-tile-v2,site,animations/industries/manufacturinghero-dashboard-tile-v2,true,animations/industries/manufacturinghero-dashboard-tile-v2/preview.png,true,html,animations/industries/manufacturinghero-dashboard-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/manufacturinghero-dashboard-tile-v2,2026-03-23T20:00:00.000Z
manufacturing-hero-dashboard-tile-v2,manufacturing-hero-dashboard-tile-v2,site,animations/industries/manufacturing-hero-dashboard-tile-v2,true,animations/industries/manufacturing-hero-dashboard-tile-v2/preview.png,true,html,animations/industries/manufacturing-hero-dashboard-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/manufacturing-hero-dashboard-tile-v2,2026-03-23T20:00:00.000Z
manufacturing-agency-dashboard-v2,manufacturing-agency-dashboard-v2,site,animations/industries/manufacturing-agency-dashboard-v2,true,animations/industries/manufacturing-agency-dashboard-v2/preview.png,true,html,animations/industries/manufacturing-agency-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/manufacturing-agency-dashboard-v2,2026-03-23T20:00:00.000Z
industrial-roi-dashboard-v2,industrial-roi-dashboard-v2,site,animations/industries/industrial-roi-dashboard-v2,true,animations/industries/industrial-roi-dashboard-v2/preview.png,true,html,animations/industries/industrial-roi-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/industrial-roi-dashboard-v2,2026-04-08T20:03:45.869Z
grid-master-cyber-infrastructure-dashboard-v2,grid-master-cyber-infrastructure-dashboard-v2,site,animations/industries/grid-master-cyber-infrastructure-dashboard-v2,true,animations/industries/grid-master-cyber-infrastructure-dashboard-v2/preview.png,true,html,animations/industries/grid-master-cyber-infrastructure-dashboard-v2/utilitiestile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/grid-master-cyber-infrastructure-dashboard-v2,2026-03-23T20:00:00.000Z
fleetoptima-driver-performance-tile-v2,fleetoptima-driver-performance-tile-v2,site,animations/industries/fleetoptima-driver-performance-tile-v2,true,animations/industries/fleetoptima-driver-performance-tile-v2/preview.png,true,html,animations/industries/fleetoptima-driver-performance-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/fleetoptima-driver-performance-tile-v2,2026-03-23T20:00:00.000Z
fleet-roi-calculator-v2,fleet-roi-calculator-v2,site,animations/industries/fleet-roi-calculator-v2,true,animations/industries/fleet-roi-calculator-v2/preview.png,true,html,animations/industries/fleet-roi-calculator-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/fleet-roi-calculator-v2,2026-03-23T20:00:00.000Z
fintech-growth-studio-animated-sales-tile-v2,fintech-growth-studio-animated-sales-tile-v2,site,animations/industries/fintech-growth-studio-animated-sales-tile-v2,true,animations/industries/fintech-growth-studio-animated-sales-tile-v2/preview.png,true,html,animations/industries/fintech-growth-studio-animated-sales-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/fintech-growth-studio-animated-sales-tile-v2,2026-03-23T20:00:00.000Z
fintech-growth-animated-sales-tile-v3,fintech-growth-animated-sales-tile-v3,site,animations/industries/fintech-growth-animated-sales-tile-v3,true,animations/industries/fintech-growth-animated-sales-tile-v3/preview.png,true,html,animations/industries/fintech-growth-animated-sales-tile-v3/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/fintech-growth-animated-sales-tile-v3,2026-03-23T20:00:00.000Z
finservtile-interactive-financial-data-visualization-v2,finservtile-interactive-financial-data-visualization-v2,site,animations/industries/finservtile-interactive-financial-data-visualization-v2,true,animations/industries/finservtile-interactive-financial-data-visualization-v2/preview.png,true,html,animations/industries/finservtile-interactive-financial-data-visualization-v2/finservtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/finservtile-interactive-financial-data-visualization-v2,2026-03-23T20:00:00.000Z
financial-technology-growth-tile-v2,financial-technology-growth-tile-v2,site,animations/industries/financial-technology-growth-tile-v2,true,animations/industries/financial-technology-growth-tile-v2/preview.png,true,html,animations/industries/financial-technology-growth-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/financial-technology-growth-tile-v2,2026-03-23T20:00:00.000Z
industries-enterprise-sales-motion-dashboard-v2,industries-enterprise-sales-motion-dashboard-v2,site,animations/industries/enterprise-sales-motion-dashboard-v2,true,animations/industries/enterprise-sales-motion-dashboard-v2/preview.png,true,html,animations/industries/enterprise-sales-motion-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/enterprise-sales-motion-dashboard-v2,2026-03-23T20:00:00.000Z
engineering-excellence-workflow-system-v2,engineering-excellence-workflow-system-v2,site,animations/industries/engineering-excellence-workflow-system-v2,true,animations/industries/engineering-excellence-workflow-system-v2/preview.png,true,html,animations/industries/engineering-excellence-workflow-system-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/engineering-excellence-workflow-system-v2,2026-03-23T20:00:00.000Z
energyflow-minimal-dashboard-v2,energyflow-minimal-dashboard-v2,site,animations/industries/energyflow-minimal-dashboard-v2,true,animations/industries/energyflow-minimal-dashboard-v2/preview.png,true,html,animations/industries/energyflow-minimal-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/energyflow-minimal-dashboard-v2,2026-03-23T20:00:00.000Z
education-journey-k-12-ecosystem-v2,education-journey-k-12-ecosystem-v2,site,animations/industries/education-journey-k-12-ecosystem-v2,true,animations/industries/education-journey-k-12-ecosystem-v2/preview.png,true,html,animations/industries/education-journey-k-12-ecosystem-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/education-journey-k-12-ecosystem-v2,2026-03-23T20:00:00.000Z
edu-marketers-dashboard-v2,edu-marketers-dashboard-v2,site,animations/industries/edu-marketers-dashboard-v2,true,animations/industries/edu-marketers-dashboard-v2/preview.png,true,html,animations/industries/edu-marketers-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/edu-marketers-dashboard-v2,2026-03-23T20:00:00.000Z
edu-hero-analytics-dashboard-v2,edu-hero-analytics-dashboard-v2,site,animations/industries/edu-hero-analytics-dashboard-v2,true,animations/industries/edu-hero-analytics-dashboard-v2/preview.png,true,html,animations/industries/edu-hero-analytics-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/edu-hero-analytics-dashboard-v2,2026-03-23T20:00:00.000Z
edtech-compact-roi-funnel-v3,edtech-compact-roi-funnel-v3,site,animations/industries/edtech-compact-roi-funnel-v3,true,animations/industries/edtech-compact-roi-funnel-v3/preview.png,true,html,animations/industries/edtech-compact-roi-funnel-v3/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/edtech-compact-roi-funnel-v3,2026-03-23T20:00:00.000Z
edtech-compact-roi-funnel-v2,edtech-compact-roi-funnel-v2,site,animations/industries/edtech-compact-roi-funnel-v2,true,animations/industries/edtech-compact-roi-funnel-v2/preview.png,true,tsx,,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/edtech-compact-roi-funnel-v2,2026-03-23T20:00:00.000Z
dynamic-wealth-dashboard-tile-v2,dynamic-wealth-dashboard-tile-v2,site,animations/industries/dynamic-wealth-dashboard-tile-v2,true,animations/industries/dynamic-wealth-dashboard-tile-v2/preview.png,true,html,animations/industries/dynamic-wealth-dashboard-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/dynamic-wealth-dashboard-tile-v2,2026-03-23T20:00:00.000Z
devmarketers-bottom-up-adoption-loop-v2,devmarketers-bottom-up-adoption-loop-v2,site,animations/industries/devmarketers-bottom-up-adoption-loop-v2,true,animations/industries/devmarketers-bottom-up-adoption-loop-v2/preview.png,true,html,animations/industries/devmarketers-bottom-up-adoption-loop-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/devmarketers-bottom-up-adoption-loop-v2,2026-03-23T20:00:00.000Z
devconsole-content-workflow-v2,devconsole-content-workflow-v2,site,animations/industries/devconsole-content-workflow-v2,true,animations/industries/devconsole-content-workflow-v2/preview.png,true,html,animations/industries/devconsole-content-workflow-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/devconsole-content-workflow-v2,2026-03-23T20:00:00.000Z
cyberagency-lifecycle-engine-v2,cyberagency-lifecycle-engine-v2,site,animations/industries/cyberagency-lifecycle-engine-v2,true,animations/industries/cyberagency-lifecycle-engine-v2/preview.png,true,html,animations/industries/cyberagency-lifecycle-engine-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/cyberagency-lifecycle-engine-v2,2026-03-23T20:00:00.000Z
clinical-validation-surface-dash-v2,clinical-validation-surface-dash-v2,site,animations/industries/clinical-validation-surface-dash-v2,true,animations/industries/clinical-validation-surface-dash-v2/preview.png,true,html,animations/industries/clinical-validation-surface-dash-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/clinical-validation-surface-dash-v2,2026-03-23T20:00:00.000Z
clinical-holographic-control-surface-v2,clinical-holographic-control-surface-v2,site,animations/industries/clinical-holographic-control-surface-v2,true,animations/industries/clinical-holographic-control-surface-v2/preview.png,true,html,animations/industries/clinical-holographic-control-surface-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/clinical-holographic-control-surface-v2,2026-03-23T20:00:00.000Z
b2b-consulting-portfolio-gtmstack-pro,b2b-consulting-portfolio-gtmstack-pro,site,animations/industries/b2b-consulting-portfolio-gtmstack-pro,true,animations/industries/b2b-consulting-portfolio-gtmstack-pro/preview.png,true,html,animations/industries/b2b-consulting-portfolio-gtmstack-pro/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/b2b-consulting-portfolio-gtmstack-pro,2026-03-23T20:00:00.000Z
automotivehero-growth-dashboard-tile-v2,automotivehero-growth-dashboard-tile-v2,site,animations/industries/automotivehero-growth-dashboard-tile-v2,true,animations/industries/automotivehero-growth-dashboard-tile-v2/preview.png,true,html,animations/industries/automotivehero-growth-dashboard-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/automotivehero-growth-dashboard-tile-v2,2026-03-23T20:00:00.000Z
automotivehero-dashboard-component-v2,automotivehero-dashboard-component-v2,site,animations/industries/automotivehero-dashboard-component-v2,true,animations/industries/automotivehero-dashboard-component-v2/preview.png,true,html,animations/industries/automotivehero-dashboard-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/automotivehero-dashboard-component-v2,2026-03-23T20:00:00.000Z
automotive-hero-dashboard-component-v2,automotive-hero-dashboard-component-v2,site,animations/industries/automotive-hero-dashboard-component-v2,true,animations/industries/automotive-hero-dashboard-component-v2/preview.png,true,html,animations/industries/automotive-hero-dashboard-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/automotive-hero-dashboard-component-v2,2026-03-23T20:00:00.000Z
aerospace-auto-engineering-workflow-v2,aerospace-auto-engineering-workflow-v2,site,animations/industries/aerospace-auto-engineering-workflow-v2,true,animations/industries/aerospace-auto-engineering-workflow-v2/preview.png,true,html,animations/industries/aerospace-auto-engineering-workflow-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/industries/aerospace-auto-engineering-workflow-v2,2026-03-23T20:00:00.000Z
social-media-marketing-hero-tile-v2,social-media-marketing-hero-tile-v2,site,animations/events-media/social-media-marketing-hero-tile-v2,true,animations/events-media/social-media-marketing-hero-tile-v2/preview.png,true,html,animations/events-media/social-media-marketing-hero-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/social-media-marketing-hero-tile-v2,2026-03-23T20:00:00.000Z
executive-logistics-dashboard-v3,executive-logistics-dashboard-v3,site,animations/events-media/executive-logistics-dashboard-v3,true,animations/events-media/executive-logistics-dashboard-v3/preview.png,true,html,animations/events-media/executive-logistics-dashboard-v3/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/executive-logistics-dashboard-v3,2026-03-23T20:00:00.000Z
executive-logistics-dashboard-v2,executive-logistics-dashboard-v2,site,animations/events-media/executive-logistics-dashboard-v2,true,animations/events-media/executive-logistics-dashboard-v2/preview.png,true,tsx,,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/executive-logistics-dashboard-v2,2026-03-23T20:00:00.000Z
eventpulse-enterprise-dashboard-v2,eventpulse-enterprise-dashboard-v2,site,animations/events-media/eventpulse-enterprise-dashboard-v2,true,animations/events-media/eventpulse-enterprise-dashboard-v2/preview.png,true,html,animations/events-media/eventpulse-enterprise-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/eventpulse-enterprise-dashboard-v2,2026-03-23T20:00:00.000Z
event-roi-analytics-dashboard-v2,event-roi-analytics-dashboard-v2,site,animations/events-media/event-roi-analytics-dashboard-v2,true,animations/events-media/event-roi-analytics-dashboard-v2/preview.png,true,html,animations/events-media/event-roi-analytics-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/event-roi-analytics-dashboard-v2,2026-03-23T20:00:00.000Z
event-pulse-enterprise-dashboard-v2,event-pulse-enterprise-dashboard-v2,site,animations/events-media/event-pulse-enterprise-dashboard-v2,true,animations/events-media/event-pulse-enterprise-dashboard-v2/preview.png,true,html,animations/events-media/event-pulse-enterprise-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/event-pulse-enterprise-dashboard-v2,2026-03-23T20:00:00.000Z
eoc-logistics-dashboard-v2,eoc-logistics-dashboard-v2,site,animations/events-media/eoc-logistics-dashboard-v2,true,animations/events-media/eoc-logistics-dashboard-v2/preview.png,true,html,animations/events-media/eoc-logistics-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/eoc-logistics-dashboard-v2,2026-03-23T20:00:00.000Z
agency-performance-console-v2,agency-performance-console-v2,site,animations/events-media/agency-performance-console-v2,true,animations/events-media/agency-performance-console-v2/preview.png,true,html,animations/events-media/agency-performance-console-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/agency-performance-console-v2,2026-03-23T20:00:00.000Z
agency-impact-dashboard-v2,agency-impact-dashboard-v2,site,animations/events-media/agency-impact-dashboard-v2,true,animations/events-media/agency-impact-dashboard-v2/preview.png,true,html,animations/events-media/agency-impact-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/events-media/agency-impact-dashboard-v2,2026-03-23T20:00:00.000Z
video-marketing-analytics-dashboard-v2,video-marketing-analytics-dashboard-v2,site,animations/digital-demand/video-marketing-analytics-dashboard-v2,true,animations/digital-demand/video-marketing-analytics-dashboard-v2/preview.png,true,html,animations/digital-demand/video-marketing-analytics-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/video-marketing-analytics-dashboard-v2,2026-03-23T20:00:00.000Z
video-marketing-ai-distribution-hub-v2,video-marketing-ai-distribution-hub-v2,site,animations/digital-demand/video-marketing-ai-distribution-hub-v2,true,animations/digital-demand/video-marketing-ai-distribution-hub-v2/preview.png,true,html,animations/digital-demand/video-marketing-ai-distribution-hub-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/video-marketing-ai-distribution-hub-v2,2026-03-23T20:00:00.000Z
vibrant-impact-dashboard-v2,vibrant-impact-dashboard-v2,site,animations/digital-demand/vibrant-impact-dashboard-v2,true,animations/digital-demand/vibrant-impact-dashboard-v2/preview.png,true,html,animations/digital-demand/vibrant-impact-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/vibrant-impact-dashboard-v2,2026-03-23T20:00:00.000Z
strategyinsights-tile-component-v2,strategyinsights-tile-component-v2,site,animations/digital-demand/strategyinsights-tile-component-v2,true,animations/digital-demand/strategyinsights-tile-component-v2/preview.png,true,html,animations/digital-demand/strategyinsights-tile-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/strategyinsights-tile-component-v2,2026-03-23T20:00:00.000Z
strategist-os-dashboard-v2,strategist-os-dashboard-v2,site,animations/digital-demand/strategist-os-dashboard-v2,true,animations/digital-demand/strategist-os-dashboard-v2/preview.png,true,html,animations/digital-demand/strategist-os-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/strategist-os-dashboard-v2,2026-03-23T20:00:00.000Z
sequenceflow-animated-tile-v2,sequenceflow-animated-tile-v2,site,animations/digital-demand/sequenceflow-animated-tile-v2,true,animations/digital-demand/sequenceflow-animated-tile-v2/preview.png,true,html,animations/digital-demand/sequenceflow-animated-tile-v2/emailseqtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/sequenceflow-animated-tile-v2,2026-03-23T20:00:00.000Z
sequence-ladder-analytics-tile-v2,sequence-ladder-analytics-tile-v2,site,animations/digital-demand/sequence-ladder-analytics-tile-v2,true,animations/digital-demand/sequence-ladder-analytics-tile-v2/preview.png,true,html,animations/digital-demand/sequence-ladder-analytics-tile-v2/emailladdertile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/sequence-ladder-analytics-tile-v2,2026-03-23T20:00:00.000Z
sales-enablement-hero-animated-tile-v2,sales-enablement-hero-animated-tile-v2,site,animations/digital-demand/sales-enablement-hero-animated-tile-v2,true,animations/digital-demand/sales-enablement-hero-animated-tile-v2/preview.png,true,html,animations/digital-demand/sales-enablement-hero-animated-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/sales-enablement-hero-animated-tile-v2,2026-03-23T20:00:00.000Z
product-growth-hero-v2,product-growth-hero-v2,site,animations/digital-demand/product-growth-hero-v2,true,animations/digital-demand/product-growth-hero-v2/preview.png,true,html,animations/digital-demand/product-growth-hero-v2/productphasetile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/product-growth-hero-v2,2026-03-23T20:00:00.000Z
omnichannel-live-analytics-tile-v2,omnichannel-live-analytics-tile-v2,site,animations/digital-demand/omnichannel-live-analytics-tile-v2,true,animations/digital-demand/omnichannel-live-analytics-tile-v2/preview.png,true,html,animations/digital-demand/omnichannel-live-analytics-tile-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/omnichannel-live-analytics-tile-v2,2026-03-23T20:00:00.000Z
nexus-ai-stakeholder-portal-v2,nexus-ai-stakeholder-portal-v2,site,animations/digital-demand/nexus-ai-stakeholder-portal-v2,true,animations/digital-demand/nexus-ai-stakeholder-portal-v2/preview.png,true,html,animations/digital-demand/nexus-ai-stakeholder-portal-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/nexus-ai-stakeholder-portal-v2,2026-03-23T20:00:00.000Z
neonvideo-marketing-landing-page-v2,neonvideo-marketing-landing-page-v2,site,animations/digital-demand/neonvideo-marketing-landing-page-v2,true,animations/digital-demand/neonvideo-marketing-landing-page-v2/preview.png,true,html,animations/digital-demand/neonvideo-marketing-landing-page-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/neonvideo-marketing-landing-page-v2,2026-03-23T20:00:00.000Z
martech-ai-landing-page-component-v2,martech-ai-landing-page-component-v2,site,animations/digital-demand/martech-ai-landing-page-component-v2,true,animations/digital-demand/martech-ai-landing-page-component-v2/preview.png,true,html,animations/digital-demand/martech-ai-landing-page-component-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/martech-ai-landing-page-component-v2,2026-03-23T20:00:00.000Z
kpi-spotlight-mosaic-v2,kpi-spotlight-mosaic-v2,site,animations/digital-demand/kpi-spotlight-mosaic-v2,true,animations/digital-demand/kpi-spotlight-mosaic-v2/preview.png,true,html,animations/digital-demand/kpi-spotlight-mosaic-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/kpi-spotlight-mosaic-v2,2026-03-23T20:00:00.000Z
infracore-deepdive-dashboard-v2,infracore-deepdive-dashboard-v2,site,animations/digital-demand/infracore-deepdive-dashboard-v2,true,animations/digital-demand/infracore-deepdive-dashboard-v2/preview.png,true,html,animations/digital-demand/infracore-deepdive-dashboard-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/infracore-deepdive-dashboard-v2,2026-04-08T20:03:45.907Z
gtmstack-pro-hero-tile,gtmstack-pro-hero-tile,site,animations/digital-demand/gtmstack-pro-hero-tile,true,animations/digital-demand/gtmstack-pro-hero-tile/preview.png,true,html,animations/digital-demand/gtmstack-pro-hero-tile/gtmstackhero-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/gtmstack-pro-hero-tile,2026-03-23T20:00:00.000Z
gtm-product-strategy-audience-tile-v2,gtm-product-strategy-audience-tile-v2,site,animations/digital-demand/gtm-product-strategy-audience-tile-v2,true,animations/digital-demand/gtm-product-strategy-audience-tile-v2/preview.png,true,html,animations/digital-demand/gtm-product-strategy-audience-tile-v2/productgtmtile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/gtm-product-strategy-audience-tile-v2,2026-03-23T20:00:00.000Z
gtm-engine-visualization-hero-animation-v2,gtm-engine-visualization-hero-animation-v2,site,animations/digital-demand/gtm-engine-visualization-hero-animation-v2,true,animations/digital-demand/gtm-engine-visualization-hero-animation-v2/preview.png,true,html,animations/digital-demand/gtm-engine-visualization-hero-animation-v2/gtmcoretile-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/gtm-engine-visualization-hero-animation-v2,2026-03-23T20:00:00.000Z
growththeme-ai-landing-v2,growththeme-ai-landing-v2,site,animations/digital-demand/growththeme-ai-landing-v2,true,animations/digital-demand/growththeme-ai-landing-v2/preview.png,true,html,animations/digital-demand/growththeme-ai-landing-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growththeme-ai-landing-v2,2026-03-23T20:00:00.000Z
growthsem-landing-page-v2,growthsem-landing-page-v2,site,animations/digital-demand/growthsem-landing-page-v2,true,animations/digital-demand/growthsem-landing-page-v2/preview.png,true,html,animations/digital-demand/growthsem-landing-page-v2/app-v2.html,true,,https://github.com/finlin67/GTMStack-Animations/tree/main/animations/digital-demand/growthsem-landing-page-v2,2026-03-23T20:00:00.000Z
